Year,Season,Rk,Player,Pos,Week,Team,Opp,Att,Yds,YdsPerAtt,TD,Targets,Rec,Yds,TD,Fum,Lost,FantasyPts
2016,REG,13,Corey Grant,RB,13,JAX,DEN,1,2,2,0,0,0,0,0,0,0,0.20
2016,REG,14,Corey Grant,RB,11,JAX,DET,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Corey Grant,RB,12,JAX,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Bronson Hill,RB,15,JAX,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Corey Grant,RB,15,JAX,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Spencer Ware,RB,13,KC,ATL,14,29,2,1,4,3,23,1,0,0,18.70
2016,REG,2,Spencer Ware,RB,15,KC,TEN,18,70,4,0,3,3,25,0,0,0,11.00
2016,REG,3,Spencer Ware,RB,12,KC,DEN,17,64,4,0,2,2,32,0,0,0,10.60
2016,REG,4,Spencer Ware,RB,11,KC,TB,17,69,4,0,2,2,16,0,0,0,9.50
2016,REG,5,Spencer Ware,RB,14,KC,OAK,20,56,3,0,2,1,7,0,0,0,6.80
2016,REG,6,Charcandrick West,RB,14,KC,OAK,2,4,2,1,0,0,0,0,0,0,6.40
2016,REG,7,Charcandrick West,RB,11,KC,TB,0,0,0,0,3,3,42,0,0,0,5.70
2016,REG,8,Charcandrick West,RB,12,KC,DEN,3,8,3,0,1,0,0,0,0,0,0.80
2016,REG,9,Knile Davis,RB,12,KC,DEN,3,6,2,0,0,0,0,0,0,0,0.60
2016,REG,10,Charcandrick West,RB,15,KC,TEN,4,5,1,0,0,0,0,0,0,0,0.50
2016,REG,11,Anthony Sherman,RB,11,KC,TB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Knile Davis,RB,11,KC,TB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Anthony Sherman,RB,12,KC,DEN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Anthony Sherman,RB,13,KC,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Charcandrick West,RB,13,KC,ATL,1,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Anthony Sherman,RB,14,KC,OAK,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Anthony Sherman,RB,15,KC,TEN,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,1,Melvin Gordon,RB,13,LAC,TB,17,84,5,1,6,4,54,0,0,0,21.80
2016,REG,2,Melvin Gordon,RB,12,LAC,HOU,17,70,4,0,4,4,19,0,0,0,10.90
2016,REG,3,Kenneth Farrow,RB,14,LAC,CAR,16,55,3,0,6,6,23,0,0,0,10.80
2016,REG,4,Kenneth Farrow,RB,15,LAC,OAK,15,39,3,0,3,2,14,0,2,1,4.30
2016,REG,5,Ronnie Hillman,RB,15,LAC,OAK,7,34,5,0,0,0,0,0,0,0,3.40
2016,REG,6,Kenneth Farrow,RB,13,LAC,TB,4,15,4,0,0,0,0,0,0,0,1.50
2016,REG,7,Melvin Gordon,RB,14,LAC,CAR,3,5,2,0,1,0,0,0,0,0,0.50
2016,REG,8,Derek Watt,RB,13,LAC,TB,1,2,2,0,0,0,0,0,0,0,0.20
2016,REG,9,Derek Watt,RB,12,LAC,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Derek Watt,RB,14,LAC,CAR,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Derek Watt,RB,15,LAC,OAK,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Kenneth Farrow,RB,12,LAC,HOU,1,-3,-3,0,0,0,0,0,0,0,-0.30
2016,REG,1,Todd Gurley,RB,14,LAR,ATL,16,61,4,1,4,3,22,0,0,0,15.80
2016,REG,2,Todd Gurley,RB,11,LAR,MIA,20,76,4,1,2,0,0,0,0,0,13.60
2016,REG,3,Todd Gurley,RB,12,LAR,NO,13,50,4,0,4,4,39,0,0,0,10.90
2016,REG,4,Todd Gurley,RB,13,LAR,NE,11,38,4,0,3,2,9,0,0,0,5.70
2016,REG,5,Todd Gurley,RB,15,LAR,SEA,14,38,3,0,4,1,-2,0,0,0,4.10
2016,REG,6,Benjamin Cunningham,RB,12,LAR,NO,0,0,0,0,1,1,12,0,0,0,1.70
2016,REG,7,Malcolm Brown,RB,15,LAR,SEA,1,-4,-4,0,1,1,12,0,0,0,1.30
2016,REG,8,Malcolm Brown,RB,12,LAR,NO,3,9,3,0,0,0,0,0,0,0,0.90
2016,REG,9,Benjamin Cunningham,RB,11,LAR,MIA,2,7,4,0,2,1,-3,0,0,0,0.90
2016,REG,10,Chase Reynolds,RB,11,LAR,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Malcolm Brown,RB,11,LAR,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Chase Reynolds,RB,12,LAR,NO,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Chase Reynolds,RB,13,LAR,NE,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Malcolm Brown,RB,13,LAR,NE,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Chase Reynolds,RB,14,LAR,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Chase Reynolds,RB,15,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Benjamin Cunningham,RB,13,LAR,NE,1,-1,-1,0,0,0,0,0,0,0,-0.10
2016,REG,18,Malcolm Brown,RB,14,LAR,ATL,4,14,4,0,0,0,0,0,1,1,-0.60
2016,REG,1,Jay Ajayi,RB,12,MIA,SF,18,45,3,1,2,1,11,0,0,0,12.10
2016,REG,2,Jay Ajayi,RB,13,MIA,BAL,12,61,5,0,7,6,26,0,0,0,11.70
2016,REG,3,Jay Ajayi,RB,11,MIA,LAR,16,77,5,0,4,3,7,0,0,0,9.90
2016,REG,4,Damien Williams,RB,14,MIA,ARI,5,7,1,0,3,2,1,1,0,0,7.80
2016,REG,5,Jay Ajayi,RB,14,MIA,ARI,20,48,2,0,3,1,15,0,1,0,6.80
2016,REG,6,Jay Ajayi,RB,15,MIA,NYJ,19,51,3,0,0,0,0,0,1,0,5.10
2016,REG,7,Damien Williams,RB,12,MIA,SF,1,7,7,0,2,2,11,0,0,0,2.80
2016,REG,8,Damien Williams,RB,13,MIA,BAL,1,1,1,0,2,2,8,0,0,0,1.90
2016,REG,9,Kenyan Drake,RB,15,MIA,NYJ,5,16,3,0,0,0,0,0,0,0,1.60
2016,REG,10,Kenyan Drake,RB,14,MIA,ARI,1,8,8,0,1,1,3,0,0,0,1.60
2016,REG,11,Kenyan Drake,RB,13,MIA,BAL,1,1,1,0,1,1,4,0,0,0,1.00
2016,REG,12,Kenyan Drake,RB,12,MIA,SF,1,9,9,0,0,0,0,0,1,0,0.90
2016,REG,13,Kenyan Drake,RB,11,MIA,LAR,1,2,2,0,0,0,0,0,0,0,0.20
2016,REG,14,Damien Williams,RB,11,MIA,LAR,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,15,Damien Williams,RB,15,MIA,NYJ,3,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Jerick McKinnon,RB,13,MIN,DAL,9,41,5,0,6,5,14,1,0,0,14.00
2016,REG,2,Matt Asiata,RB,12,MIN,DET,5,27,5,1,3,3,14,0,0,0,11.60
2016,REG,3,Jerick McKinnon,RB,15,MIN,IND,3,12,4,0,9,9,59,0,0,0,11.60
2016,REG,4,Matt Asiata,RB,14,MIN,JAX,11,37,3,1,2,2,14,0,1,1,10.10
2016,REG,5,Jerick McKinnon,RB,14,MIN,JAX,14,31,2,0,6,6,38,0,0,0,9.90
2016,REG,6,Matt Asiata,RB,11,MIN,ARI,5,20,4,1,1,1,7,0,0,0,9.20
2016,REG,7,Jerick McKinnon,RB,12,MIN,DET,9,31,3,0,3,3,45,0,0,0,9.10
2016,REG,8,Jerick McKinnon,RB,11,MIN,ARI,16,44,3,0,1,1,-3,0,0,0,4.60
2016,REG,9,Matt Asiata,RB,13,MIN,DAL,6,30,5,0,1,1,-3,0,0,0,3.20
2016,REG,10,Matt Asiata,RB,15,MIN,IND,0,0,0,0,1,1,20,0,0,0,2.50
2016,REG,11,Ronnie Hillman,RB,11,MIN,ARI,2,9,5,0,0,0,0,0,0,0,0.90
2016,REG,12,Adrian Peterson,RB,15,MIN,IND,6,22,4,0,1,1,1,0,1,1,0.80
2016,REG,13,Zach Line,RB,12,MIN,DET,1,2,2,0,0,0,0,0,0,0,0.20
2016,REG,14,Zach Line,RB,11,MIN,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Zach Line,RB,13,MIN,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Zach Line,RB,14,MIN,JAX,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,17,Zach Line,RB,15,MIN,IND,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,James White,RB,11,NE,SF,0,0,0,0,6,6,63,1,0,0,15.30
2016,REG,2,LeGarrette Blount,RB,13,NE,LAR,18,88,5,1,0,0,0,0,0,0,14.80
2016,REG,3,LeGarrette Blount,RB,14,NE,BAL,18,72,4,1,1,1,7,0,0,0,14.40
2016,REG,4,LeGarrette Blount,RB,11,NE,SF,19,124,7,0,0,0,0,0,0,0,12.40
2016,REG,5,Dion Lewis,RB,15,NE,DEN,18,95,5,0,3,2,9,0,1,0,11.40
2016,REG,6,James White,RB,14,NE,BAL,2,3,2,0,3,3,81,0,0,0,9.90
2016,REG,7,LeGarrette Blount,RB,15,NE,DEN,17,31,2,1,0,0,0,0,0,0,9.10
2016,REG,8,Dion Lewis,RB,12,NE,NYJ,6,24,4,0,7,4,34,0,0,0,7.80
2016,REG,9,LeGarrette Blount,RB,12,NE,NYJ,11,67,6,0,1,0,0,0,0,0,6.70
2016,REG,10,Dion Lewis,RB,11,NE,SF,5,23,5,0,5,3,26,0,0,0,6.40
2016,REG,11,Dion Lewis,RB,13,NE,LAR,5,27,5,0,5,4,11,0,0,0,5.80
2016,REG,12,James White,RB,13,NE,LAR,3,17,6,0,5,4,18,0,0,0,5.50
2016,REG,13,James White,RB,15,NE,DEN,3,11,4,0,8,3,24,0,0,0,5.00
2016,REG,14,James White,RB,12,NE,NYJ,0,0,0,0,9,4,22,0,0,0,4.20
2016,REG,15,Dion Lewis,RB,14,NE,BAL,3,14,5,0,1,1,5,0,0,0,2.40
2016,REG,16,James Develin,RB,15,NE,DEN,0,0,0,0,1,1,13,0,0,0,1.80
2016,REG,17,James Develin,RB,12,NE,NYJ,0,0,0,0,2,1,5,0,0,0,1.00
2016,REG,18,Brandon Bolden,RB,11,NE,SF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,James Develin,RB,11,NE,SF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,20,Brandon Bolden,RB,12,NE,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,21,Brandon Bolden,RB,13,NE,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,22,James Develin,RB,13,NE,LAR,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,23,Brandon Bolden,RB,14,NE,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,24,James Develin,RB,14,NE,BAL,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,25,Brandon Bolden,RB,15,NE,DEN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Mark Ingram,RB,12,NO,LAR,14,146,10,1,2,1,21,1,0,0,29.20
2016,REG,2,Tim Hightower,RB,15,NO,ARI,11,37,3,2,3,3,11,0,0,0,18.30
2016,REG,3,Tim Hightower,RB,12,NO,LAR,15,51,3,0,2,2,54,1,0,0,17.50
2016,REG,4,Tim Hightower,RB,11,NO,CAR,12,69,6,0,9,8,57,0,0,0,16.60
2016,REG,5,Travaris Cadet,RB,15,NO,ARI,1,16,16,0,5,5,30,1,0,0,13.10
2016,REG,6,Mark Ingram,RB,15,NO,ARI,17,78,5,0,4,2,14,0,0,0,10.20
2016,REG,7,Mark Ingram,RB,11,NO,CAR,7,28,4,0,4,3,47,0,0,0,9.00
2016,REG,8,John Kuhn,RB,13,NO,DET,2,4,2,1,1,1,11,0,0,0,8.00
2016,REG,9,Mark Ingram,RB,13,NO,DET,7,37,5,0,5,5,16,0,0,0,7.80
2016,REG,10,Travaris Cadet,RB,13,NO,DET,0,0,0,0,6,5,53,0,0,0,7.80
2016,REG,11,Travaris Cadet,RB,14,NO,TB,1,-1,-1,0,5,4,30,0,0,0,4.90
2016,REG,12,Tim Hightower,RB,14,NO,TB,6,31,5,0,2,1,8,0,0,0,4.40
2016,REG,13,Mark Ingram,RB,14,NO,TB,7,14,2,0,2,1,9,0,0,0,2.80
2016,REG,14,John Kuhn,RB,11,NO,CAR,2,3,2,0,2,2,9,0,0,0,2.20
2016,REG,15,Tim Hightower,RB,13,NO,DET,2,5,3,0,1,1,4,0,0,0,1.40
2016,REG,16,John Kuhn,RB,12,NO,LAR,1,4,4,0,1,1,3,0,0,0,1.20
2016,REG,17,John Kuhn,RB,15,NO,ARI,1,1,1,0,2,2,1,0,0,0,1.20
2016,REG,18,Marcus Murphy,RB,11,NO,CAR,0,0,0,0,1,1,3,0,0,0,0.80
2016,REG,19,John Kuhn,RB,14,NO,TB,1,0,0,0,2,1,3,0,0,0,0.80
2016,REG,20,Travaris Cadet,RB,12,NO,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,21,Daniel Lasco,RB,14,NO,TB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Rashad Jennings,RB,11,NYG,CHI,21,85,4,1,6,5,44,0,0,0,21.40
2016,REG,2,Rashad Jennings,RB,13,NYG,PIT,6,19,3,0,6,6,34,1,0,0,14.30
2016,REG,3,Rashad Jennings,RB,12,NYG,CLE,15,55,4,0,2,2,4,0,0,0,6.90
2016,REG,4,Rashad Jennings,RB,14,NYG,DAL,15,45,3,0,2,2,12,0,0,0,6.70
2016,REG,5,Paul Perkins,RB,15,NYG,DET,11,56,5,0,1,0,0,0,0,0,5.60
2016,REG,6,Paul Perkins,RB,12,NYG,CLE,9,29,3,0,2,2,14,0,0,0,5.30
2016,REG,7,Paul Perkins,RB,14,NYG,DAL,15,45,3,0,1,1,0,0,1,0,5.00
2016,REG,8,Paul Perkins,RB,11,NYG,CHI,4,16,4,0,2,2,19,0,0,0,4.50
2016,REG,9,Paul Perkins,RB,13,NYG,PIT,7,38,5,0,0,0,0,0,0,0,3.80
2016,REG,10,Rashad Jennings,RB,15,NYG,DET,18,38,2,0,0,0,0,0,0,0,3.80
2016,REG,11,Shane Vereen,RB,15,NYG,DET,2,11,6,0,4,2,9,0,0,0,3.00
2016,REG,12,Shane Vereen,RB,14,NYG,DAL,0,0,0,0,2,1,10,0,0,0,1.50
2016,REG,13,Bobby Rainey,RB,14,NYG,DAL,1,5,5,0,1,1,4,0,0,0,1.40
2016,REG,14,Bobby Rainey,RB,11,NYG,CHI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Orleans Darkwa,RB,11,NYG,CHI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Orleans Darkwa,RB,12,NYG,CLE,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Bobby Rainey,RB,13,NYG,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Bobby Rainey,RB,15,NYG,DET,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,Bobby Rainey,RB,12,NYG,CLE,0,0,0,0,0,0,0,0,1,1,-2.00
2016,REG,1,Bilal Powell,RB,14,NYJ,SF,29,145,5,2,5,5,34,0,0,0,32.40
2016,REG,2,Bilal Powell,RB,15,NYJ,MIA,16,84,5,0,12,11,78,0,0,0,21.70
2016,REG,3,Matt Forte,RB,13,NYJ,IND,9,25,3,0,4,3,54,0,0,0,9.40
2016,REG,4,Matt Forte,RB,12,NYJ,NE,13,27,2,0,4,3,23,0,0,0,6.50
2016,REG,5,Bilal Powell,RB,12,NYJ,NE,8,36,5,0,3,1,7,0,0,0,4.80
2016,REG,6,Matt Forte,RB,15,NYJ,MIA,4,21,5,0,1,1,7,0,0,0,3.30
2016,REG,7,CJ Spiller,RB,13,NYJ,IND,2,5,3,0,2,1,7,0,0,0,1.70
2016,REG,8,Matt Forte,RB,14,NYJ,SF,3,8,3,0,0,0,0,0,0,0,0.80
2016,REG,9,Brandon Wilds,RB,14,NYJ,SF,2,4,2,0,0,0,0,0,0,0,0.40
2016,REG,10,Bilal Powell,RB,13,NYJ,IND,1,3,3,0,1,0,0,0,0,0,0.30
2016,REG,11,CJ Spiller,RB,12,NYJ,NE,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,12,Brandon Wilds,RB,15,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Latavius Murray,RB,13,OAK,BUF,20,82,4,2,5,3,23,0,0,0,24.00
2016,REG,2,Latavius Murray,RB,14,OAK,KC,22,103,5,1,1,0,0,0,0,0,16.30
2016,REG,3,Latavius Murray,RB,12,OAK,CAR,19,45,2,1,4,3,43,0,0,0,16.30
2016,REG,4,Jamize Olawale,RB,11,OAK,HOU,2,-3,-2,0,3,3,90,1,0,0,16.20
2016,REG,5,Jalen Richard,RB,11,OAK,HOU,3,2,1,0,3,3,50,1,0,0,12.70
2016,REG,6,Latavius Murray,RB,11,OAK,HOU,12,33,3,0,5,5,59,0,0,0,11.70
2016,REG,7,Latavius Murray,RB,15,OAK,LAC,13,81,6,0,1,1,11,0,2,1,7.70
2016,REG,8,Jalen Richard,RB,15,OAK,LAC,6,36,6,0,5,4,13,0,0,0,6.90
2016,REG,9,Jalen Richard,RB,13,OAK,BUF,9,53,6,0,0,0,0,0,0,0,5.30
2016,REG,10,Deandre Washington,RB,15,OAK,LAC,5,23,5,0,3,1,11,0,0,0,3.90
2016,REG,11,Jalen Richard,RB,14,OAK,KC,6,29,5,0,4,0,0,0,0,0,2.90
2016,REG,12,Jalen Richard,RB,12,OAK,CAR,7,23,3,0,0,0,0,0,0,0,2.30
2016,REG,13,Taiwan Jones,RB,12,OAK,CAR,0,0,0,0,1,1,15,0,0,0,2.00
2016,REG,14,Jamize Olawale,RB,15,OAK,LAC,0,0,0,0,1,1,12,0,0,0,1.70
2016,REG,15,Taiwan Jones,RB,13,OAK,BUF,0,0,0,0,1,1,11,0,0,0,1.60
2016,REG,16,Jamize Olawale,RB,12,OAK,CAR,0,0,0,0,1,1,8,0,0,0,1.30
2016,REG,17,Jamize Olawale,RB,14,OAK,KC,0,0,0,0,1,1,8,0,0,0,1.30
2016,REG,18,Taiwan Jones,RB,11,OAK,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,Deandre Washington,RB,11,OAK,HOU,1,0,0,0,1,0,0,0,0,0,0.00
2016,REG,20,Jamize Olawale,RB,13,OAK,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,21,Taiwan Jones,RB,14,OAK,KC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,22,Deandre Washington,RB,14,OAK,KC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,23,Taiwan Jones,RB,15,OAK,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Ryan Mathews,RB,15,PHI,BAL,20,128,6,1,1,1,5,0,1,0,21.80
2016,REG,2,Darren Sproles,RB,13,PHI,CIN,7,14,2,1,6,6,35,0,0,0,13.90
2016,REG,3,Darren Sproles,RB,14,PHI,WAS,5,27,5,0,3,2,13,1,0,0,11.00
2016,REG,4,Wendell Smallwood,RB,11,PHI,SEA,13,48,4,0,5,4,31,0,0,0,9.90
2016,REG,5,Darren Sproles,RB,12,PHI,GB,3,6,2,0,7,5,48,0,0,0,7.90
2016,REG,6,Ryan Mathews,RB,14,PHI,WAS,15,60,4,0,1,0,0,0,0,0,6.00
2016,REG,7,Wendell Smallwood,RB,12,PHI,GB,9,37,4,0,1,1,10,0,0,0,5.20
2016,REG,8,Kenjon Barner,RB,15,PHI,BAL,3,6,2,0,5,2,25,0,0,0,4.10
2016,REG,9,Ryan Mathews,RB,11,PHI,SEA,7,31,4,0,0,0,0,0,0,0,3.10
2016,REG,10,Darren Sproles,RB,11,PHI,SEA,2,15,8,0,1,1,6,0,0,0,2.60
2016,REG,11,Wendell Smallwood,RB,13,PHI,CIN,8,19,2,0,3,0,0,0,0,0,1.90
2016,REG,12,Kenjon Barner,RB,11,PHI,SEA,3,17,6,0,1,0,0,0,0,0,1.70
2016,REG,13,Kenjon Barner,RB,12,PHI,GB,1,2,2,0,1,1,10,0,0,0,1.70
2016,REG,14,Kenjon Barner,RB,13,PHI,CIN,0,0,0,0,3,1,2,0,0,0,0.70
2016,REG,15,Wendell Smallwood,RB,14,PHI,WAS,3,3,1,0,0,0,0,0,0,0,0.30
2016,REG,1,Le'Veon Bell,RB,14,PIT,BUF,38,236,6,3,5,4,62,0,0,0,49.80
2016,REG,2,Le'Veon Bell,RB,11,PIT,CLE,28,146,5,1,9,8,55,0,1,0,30.10
2016,REG,3,Le'Veon Bell,RB,12,PIT,IND,23,120,5,1,5,4,22,0,0,0,22.20
2016,REG,4,Le'Veon Bell,RB,13,PIT,NYG,29,118,4,0,7,6,64,0,1,1,19.20
2016,REG,5,Le'Veon Bell,RB,15,PIT,CIN,23,93,4,0,8,5,38,0,0,0,15.60
2016,REG,6,Fitzgerald Toussaint,RB,12,PIT,IND,6,28,5,0,0,0,0,0,0,0,2.80
2016,REG,7,Fitzgerald Toussaint,RB,14,PIT,BUF,1,6,6,0,0,0,0,0,0,0,0.60
2016,REG,8,Roosevelt Nix,RB,11,PIT,CLE,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,9,Fitzgerald Toussaint,RB,11,PIT,CLE,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,10,Roosevelt Nix,RB,12,PIT,IND,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Roosevelt Nix,RB,13,PIT,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Fitzgerald Toussaint,RB,13,PIT,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Roosevelt Nix,RB,14,PIT,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Roosevelt Nix,RB,15,PIT,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Fitzgerald Toussaint,RB,15,PIT,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Thomas Rawls,RB,13,SEA,CAR,15,106,7,2,1,1,12,0,0,0,24.30
2016,REG,2,CJ Prosise,RB,11,SEA,PHI,4,76,19,1,3,2,5,0,0,0,15.10
2016,REG,3,Thomas Rawls,RB,11,SEA,PHI,14,57,4,0,4,3,31,0,0,0,10.30
2016,REG,4,Thomas Rawls,RB,14,SEA,GB,12,67,6,0,2,1,7,0,0,0,7.90
2016,REG,5,Alex Collins,RB,14,SEA,GB,7,23,3,0,3,3,33,0,1,1,5.10
2016,REG,6,Thomas Rawls,RB,15,SEA,LAR,21,34,2,0,2,2,5,0,0,0,4.90
2016,REG,7,Marcel Reece,RB,14,SEA,GB,0,0,0,0,2,2,38,0,0,0,4.80
2016,REG,8,Thomas Rawls,RB,12,SEA,TB,12,38,3,0,1,0,0,0,0,0,3.80
2016,REG,9,Troymaine Pope,RB,13,SEA,CAR,8,28,4,0,1,1,5,0,0,0,3.80
2016,REG,10,Marcel Reece,RB,15,SEA,LAR,1,0,0,0,1,1,9,0,0,0,1.40
2016,REG,11,Troymaine Pope,RB,14,SEA,GB,1,12,12,0,1,0,0,0,0,0,1.20
2016,REG,12,Troymaine Pope,RB,11,SEA,PHI,2,3,2,0,0,0,0,0,0,0,0.30
2016,REG,13,Will Tukuafu,RB,11,SEA,PHI,1,2,2,0,0,0,0,0,0,0,0.20
2016,REG,14,Will Tukuafu,RB,12,SEA,TB,1,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Alex Collins,RB,12,SEA,TB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Will Tukuafu,RB,13,SEA,CAR,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Carlos Hyde,RB,14,SF,NYJ,17,193,11,0,1,1,7,1,0,0,26.50
2016,REG,2,Carlos Hyde,RB,12,SF,MIA,13,65,5,0,6,5,30,1,0,0,18.00
2016,REG,3,Carlos Hyde,RB,11,SF,NE,19,86,5,0,3,3,24,0,1,0,12.50
2016,REG,4,Shaun Draughn,RB,11,SF,NE,0,0,0,0,3,3,43,1,0,0,11.80
2016,REG,5,Carlos Hyde,RB,13,SF,CHI,20,92,5,0,2,1,6,0,0,0,10.30
2016,REG,6,Shaun Draughn,RB,14,SF,NYJ,7,32,5,1,1,1,-5,0,0,0,9.20
2016,REG,7,Shaun Draughn,RB,12,SF,MIA,0,0,0,0,6,6,49,0,0,0,7.90
2016,REG,8,Carlos Hyde,RB,15,SF,ATL,13,71,6,0,3,1,6,0,1,1,6.20
2016,REG,9,Shaun Draughn,RB,13,SF,CHI,5,20,4,0,2,0,0,0,0,0,2.00
2016,REG,10,DuJuan Harris,RB,12,SF,MIA,2,15,8,0,0,0,0,0,0,0,1.50
2016,REG,11,Shaun Draughn,RB,15,SF,ATL,4,15,4,0,0,0,0,0,0,0,1.50
2016,REG,12,DuJuan Harris,RB,13,SF,CHI,2,8,4,0,0,0,0,0,0,0,0.80
2016,REG,13,DuJuan Harris,RB,11,SF,NE,4,4,1,0,0,0,0,0,0,0,0.40
2016,REG,14,DuJuan Harris,RB,15,SF,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Doug Martin,RB,14,TB,NO,23,66,3,1,2,2,19,0,0,0,15.50
2016,REG,2,Doug Martin,RB,13,TB,LAC,17,45,3,1,1,1,23,0,0,0,13.30
2016,REG,3,Doug Martin,RB,11,TB,KC,24,63,3,0,4,3,42,0,0,0,12.00
2016,REG,4,Doug Martin,RB,12,TB,SEA,23,87,4,0,2,2,3,0,1,1,8.00
2016,REG,5,Alan Cross,RB,11,TB,KC,0,0,0,0,1,1,3,1,0,0,6.80
2016,REG,6,Charles Sims,RB,14,TB,NO,4,17,4,0,4,3,33,0,0,0,6.50
2016,REG,7,Jacquizz Rodgers,RB,13,TB,LAC,7,29,4,0,1,1,21,0,0,0,5.50
2016,REG,8,Doug Martin,RB,15,TB,DAL,16,42,3,0,0,0,0,0,0,0,4.20
2016,REG,9,Charles Sims,RB,15,TB,DAL,3,4,1,0,5,3,15,0,0,0,3.40
2016,REG,10,Peyton Barber,RB,12,TB,SEA,5,16,3,0,1,1,4,0,0,0,2.50
2016,REG,11,Peyton Barber,RB,11,TB,KC,4,22,6,0,0,0,0,0,0,0,2.20
2016,REG,12,Alan Cross,RB,12,TB,SEA,0,0,0,0,1,1,10,0,0,0,1.50
2016,REG,13,Alan Cross,RB,13,TB,LAC,0,0,0,0,2,1,8,0,0,0,1.30
2016,REG,14,Alan Cross,RB,15,TB,DAL,0,0,0,0,1,1,7,0,0,0,1.20
2016,REG,15,Mike James,RB,11,TB,KC,1,9,9,0,0,0,0,0,0,0,0.90
2016,REG,16,Peyton Barber,RB,13,TB,LAC,2,6,3,0,0,0,0,0,0,0,0.60
2016,REG,17,Mike James,RB,12,TB,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Jacquizz Rodgers,RB,14,TB,NO,2,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,Peyton Barber,RB,14,TB,NO,0,0,0,0,0,0,0,0,0,0,0.00
