Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,FantasyPts
2017,REG,10,Khalif Raymond,WR,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,2,0,0.00
2017,REG,11,Chad Hansen,WR,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,12,Ardarius Stewart,WR,2,NYJ,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,13,Chad Hansen,WR,2,NYJ,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,14,Khalif Raymond,WR,2,NYJ,OAK,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.00
2017,REG,1,Michael Crabtree,WR,2,OAK,NYJ,6,6,100,80,3,26,13,13,0,0,0,0,0,32.00
2017,REG,2,Amari Cooper,WR,1,OAK,TEN,13,5,39,62,1,23,5,12,0,0,0,1,0,17.20
2017,REG,3,Michael Crabtree,WR,1,OAK,TEN,7,6,86,83,0,25,12,14,0,0,0,0,0,14.30
2017,REG,4,Cordarrelle Patterson,WR,2,OAK,NYJ,1,1,100,6,0,6,6,6,3,57,1,0,0,13.30
2017,REG,5,Seth Roberts,WR,1,OAK,TEN,1,1,100,19,1,19,19,19,0,0,0,0,0,8.90
2017,REG,6,Amari Cooper,WR,2,OAK,NYJ,5,4,80,33,0,16,7,8,0,0,0,0,0,7.30
2017,REG,7,Cordarrelle Patterson,WR,1,OAK,TEN,1,1,100,2,0,2,2,2,1,5,0,0,0,1.70
2017,REG,8,Johnny Holton,WR,1,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Seth Roberts,WR,2,OAK,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Johnny Holton,WR,2,OAK,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Alshon Jeffery,WR,2,PHI,KC,13,7,54,92,1,18,7,13,0,0,0,0,0,22.20
2017,REG,2,Nelson Agholor,WR,1,PHI,WAS,8,6,75,86,1,58,11,14,0,0,0,0,0,20.60
2017,REG,3,Torrey Smith,WR,2,PHI,KC,8,4,50,66,0,24,8,17,0,0,0,0,0,10.60
2017,REG,4,Alshon Jeffery,WR,1,PHI,WAS,7,3,43,38,0,24,5,13,0,0,0,0,0,8.80
2017,REG,5,Nelson Agholor,WR,2,PHI,KC,3,1,33,9,1,9,3,9,0,0,0,0,0,7.90
2017,REG,6,Mack Hollins,WR,2,PHI,KC,3,3,100,32,0,13,11,11,0,0,0,0,0,6.20
2017,REG,7,Torrey Smith,WR,1,PHI,WAS,3,1,33,30,0,30,10,30,0,0,0,0,0,4.00
2017,REG,8,Marcus Johnson,WR,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Mack Hollins,WR,1,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Antonio Brown,WR,1,PIT,CLE,11,11,100,182,0,50,17,17,0,0,0,1,0,32.20
2017,REG,2,Martavis Bryant,WR,2,PIT,MIN,4,3,75,91,1,51,23,30,1,7,0,0,0,18.80
2017,REG,3,Antonio Brown,WR,2,PIT,MIN,11,5,46,62,0,26,6,12,0,0,0,0,0,11.20
2017,REG,4,Juju Smith-Schuster,WR,2,PIT,MIN,4,3,75,16,1,9,4,5,0,0,0,0,0,10.60
2017,REG,5,Eli Rogers,WR,2,PIT,MIN,7,4,57,43,0,16,6,11,0,0,0,0,0,8.30
2017,REG,6,Martavis Bryant,WR,1,PIT,CLE,6,2,33,14,0,14,2,7,0,0,0,0,0,3.40
2017,REG,7,Eli Rogers,WR,1,PIT,CLE,4,2,50,11,0,9,3,6,0,0,0,0,0,3.10
2017,REG,8,Darrius Heyward-Bey,WR,1,PIT,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Juju Smith-Schuster,WR,1,PIT,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Darrius Heyward-Bey,WR,2,PIT,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Tyler Lockett,WR,2,SEA,SF,9,6,67,64,0,22,7,11,0,0,0,0,0,12.40
2017,REG,2,Doug Baldwin,WR,2,SEA,SF,9,6,67,44,0,18,5,7,0,0,0,0,0,10.40
2017,REG,3,Doug Baldwin,WR,1,SEA,GB,4,4,100,63,0,34,16,16,1,-3,0,0,0,10.00
2017,REG,4,Paul Richardson,WR,2,SEA,SF,5,2,40,19,1,10,4,10,0,0,0,0,0,9.90
2017,REG,5,Paul Richardson,WR,1,SEA,GB,7,4,57,59,0,28,8,15,0,0,0,0,0,9.90
2017,REG,6,Amara Darboh,WR,2,SEA,SF,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60
2017,REG,7,Tyler Lockett,WR,1,SEA,GB,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80
2017,REG,8,Tanner McEvoy,WR,1,SEA,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Amara Darboh,WR,1,SEA,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Tanner McEvoy,WR,2,SEA,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Pierre Garcon,WR,1,SF,CAR,10,6,60,81,0,22,8,14,0,0,0,0,0,14.10
2017,REG,2,Pierre Garcon,WR,2,SF,SEA,5,3,60,26,0,11,5,9,0,0,0,0,0,5.60
2017,REG,3,Marquise Goodwin,WR,2,SF,SEA,6,3,50,26,0,12,4,9,0,0,0,0,0,5.60
2017,REG,4,Marquise Goodwin,WR,1,SF,CAR,6,3,50,21,0,14,4,7,0,0,0,0,0,5.10
2017,REG,5,Trent Taylor,WR,2,SF,SEA,4,2,50,6,0,5,2,3,0,0,0,0,0,2.60
2017,REG,6,Trent Taylor,WR,1,SF,CAR,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
2017,REG,7,Aldrick Robinson,WR,1,SF,CAR,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70
2017,REG,8,Kendrick Bourne,WR,1,SF,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Aldrick Robinson,WR,2,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Victor Bolden Jr.,WR,2,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Mike Evans,WR,2,TB,CHI,9,7,78,93,1,18,10,13,0,0,0,0,0,22.30
2017,REG,2,DeSean Jackson,WR,2,TB,CHI,7,3,43,39,0,21,6,13,0,0,0,0,0,6.90
2017,REG,3,Adam Humphries,WR,2,TB,CHI,3,2,67,18,0,9,6,9,0,0,0,0,0,3.80
2017,REG,4,Bernard Reedy,WR,2,TB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,5,Chris Godwin,WR,2,TB,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Corey Davis,WR,1,TEN,OAK,10,6,60,69,0,23,7,12,0,0,0,0,0,12.90
2017,REG,2,Rishard Matthews,WR,1,TEN,OAK,9,5,56,71,0,24,8,14,0,0,0,0,0,12.10
2017,REG,3,Rishard Matthews,WR,2,TEN,JAX,5,3,60,43,0,20,9,14,0,0,0,0,0,7.30
2017,REG,4,Taywan Taylor,WR,2,TEN,JAX,1,1,100,42,0,42,42,42,2,16,0,0,0,6.80
2017,REG,5,Eric Decker,WR,2,TEN,JAX,5,3,60,32,0,16,6,11,0,0,0,0,0,6.20
2017,REG,6,Eric Decker,WR,1,TEN,OAK,8,3,38,10,0,8,1,3,0,0,0,0,0,4.00
2017,REG,7,Taywan Taylor,WR,1,TEN,OAK,2,2,100,14,0,10,7,7,0,0,0,0,0,3.40
2017,REG,8,Corey Davis,WR,2,TEN,JAX,3,1,33,4,0,4,1,4,0,0,0,0,0,1.40
2017,REG,9,Eric Weems,WR,1,TEN,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Eric Weems,WR,2,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Terrelle Pryor,WR,1,WAS,PHI,11,6,55,66,0,28,6,11,0,0,0,0,0,12.60
2017,REG,2,Ryan Grant,WR,1,WAS,PHI,6,4,67,61,0,34,10,15,0,0,0,0,0,10.10
2017,REG,3,Jamison Crowder,WR,2,WAS,LAR,5,4,80,47,0,21,9,12,0,0,0,0,0,8.70
2017,REG,4,Ryan Grant,WR,2,WAS,LAR,2,1,50,11,1,11,6,11,0,0,0,0,0,8.10
2017,REG,5,Terrelle Pryor,WR,2,WAS,LAR,4,2,50,31,0,23,8,16,0,0,0,0,0,5.10
2017,REG,6,Jamison Crowder,WR,1,WAS,PHI,7,3,43,14,0,7,2,5,0,0,0,1,1,3.40
2017,REG,7,Brian Quick,WR,1,WAS,PHI,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10
2017,REG,8,Quinton Dunbar,WR,1,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Josh Doctson,WR,1,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Brian Quick,WR,2,WAS,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,11,Quinton Dunbar,WR,2,WAS,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,12,Josh Doctson,WR,2,WAS,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
