Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPTarget,YdsPRec,Rush,Fum,Lost,FantasyPts
2014,REG,9,Andre Roberts,WR,4,WAS,NYG,5,1,20,2,0,18,4,18,1,0,0,9
2014,REG,10,Andre Roberts,WR,3,WAS,PHI,6,4,67,0,0,13,6,10,0,0,0,7.8
2014,REG,11,Pierre Garcon,WR,4,WAS,NYG,6,2,33,0,0,17,5,14,0,0,0,4.8
2014,REG,12,Pierre Garcon,WR,5,WAS,SEA,3,2,67,0,0,18,8,12,0,0,0,4.3
2014,REG,13,Andre Roberts,WR,1,WAS,HOU,3,1,33,0,0,22,7,22,0,0,0,3.2
2014,REG,14,DeSean Jackson,WR,2,WAS,JAX,2,1,50,0,0,19,10,19,0,0,0,2.9
2014,REG,15,Pierre Garcon,WR,2,WAS,JAX,4,1,25,0,0,12,3,12,0,0,0,2.2
2014,REG,16,DeSean Jackson,WR,4,WAS,NYG,4,1,25,0,0,9,2,9,0,0,0,1.9
2014,REG,17,Aldrick Robinson,WR,2,WAS,JAX,2,1,50,0,0,6,3,6,0,0,0,1.6
2014,REG,18,Ryan Grant,WR,1,WAS,HOU,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,19,Aldrick Robinson,WR,1,WAS,HOU,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,20,Ryan Grant,WR,3,WAS,PHI,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,21,Aldrick Robinson,WR,3,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,22,Aldrick Robinson,WR,4,WAS,NYG,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Ryan Grant,WR,4,WAS,NYG,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Ryan Grant,WR,5,WAS,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,25,Aldrick Robinson,WR,5,WAS,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Larry Fitzgerald,WR,8,ARI,PHI,10,7,70,0,0,80,16,23,0,0,0,32
2014,REG,2,John Brown,WR,8,ARI,PHI,10,5,50,0,0,75,12,24,0,0,0,25.9
2014,REG,3,Larry Fitzgerald,WR,10,ARI,LAR,10,9,90,0,0,18,11,12,0,0,0,23.2
2014,REG,4,Larry Fitzgerald,WR,6,ARI,WAS,6,6,100,0,0,24,16,16,0,0,0,21.8
2014,REG,5,John Brown,WR,10,ARI,LAR,9,5,56,0,0,48,8,15,0,0,0,18.3
2014,REG,6,Michael Floyd,WR,6,ARI,WAS,7,4,57,0,0,20,7,12,0,1,0,14.7
2014,REG,7,Michael Floyd,WR,7,ARI,OAK,3,3,100,0,0,33,16,16,0,0,0,13.7
2014,REG,8,Larry Fitzgerald,WR,9,ARI,DAL,6,5,83,0,0,31,12,14,0,0,0,12
2014,REG,9,Jaron Brown,WR,9,ARI,DAL,2,2,100,0,0,11,8,8,0,0,0,9.5
2014,REG,10,John Brown,WR,6,ARI,WAS,6,4,67,0,0,15,7,11,0,0,0,8.3
2014,REG,11,Michael Floyd,WR,9,ARI,DAL,5,4,80,0,0,12,7,9,0,1,0,7.6
2014,REG,12,Jaron Brown,WR,10,ARI,LAR,3,3,100,0,0,15,12,12,0,0,0,6.5
2014,REG,13,Ted Ginn,WR,9,ARI,DAL,2,2,100,0,0,27,21,21,0,0,0,6.2
2014,REG,14,Larry Fitzgerald,WR,7,ARI,OAK,5,4,80,0,0,7,4,5,0,0,0,6.1
2014,REG,15,John Brown,WR,7,ARI,OAK,5,2,40,-5,0,22,8,21,1,0,0,5.6
2014,REG,16,Ted Ginn,WR,7,ARI,OAK,1,1,100,0,0,17,17,17,0,1,0,2.7
2014,REG,17,John Brown,WR,9,ARI,DAL,5,2,40,-3,0,10,2,5,1,0,0,2.7
2014,REG,18,Ted Ginn,WR,10,ARI,LAR,2,1,50,0,0,15,8,15,0,0,0,2.5
2014,REG,19,Michael Floyd,WR,10,ARI,LAR,4,1,25,0,0,11,3,11,0,0,0,2.1
2014,REG,20,Jaron Brown,WR,7,ARI,OAK,1,1,100,0,0,9,9,9,0,0,0,1.9
2014,REG,21,Jaron Brown,WR,8,ARI,PHI,1,1,100,0,0,7,7,7,0,0,0,1.7
2014,REG,22,Ted Ginn,WR,6,ARI,WAS,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Jaron Brown,WR,6,ARI,WAS,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Ted Ginn,WR,8,ARI,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,25,Michael Floyd,WR,8,ARI,PHI,4,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Roddy White,WR,7,ATL,BAL,15,9,60,0,0,23,7,11,0,0,0,28
2014,REG,2,Julio Jones,WR,10,ATL,TB,11,8,73,0,0,39,11,15,0,0,0,22.9
2014,REG,3,Roddy White,WR,10,ATL,TB,6,6,100,0,0,21,12,12,0,0,0,19.2
2014,REG,4,Roddy White,WR,8,ATL,DET,6,5,83,0,0,24,11,13,0,1,0,11.6
2014,REG,5,Julio Jones,WR,6,ATL,CHI,12,4,33,1,0,29,6,17,1,1,0,10.9
2014,REG,6,Julio Jones,WR,7,ATL,BAL,8,5,63,0,0,24,7,11,0,0,0,10.6
2014,REG,7,Julio Jones,WR,8,ATL,DET,6,4,67,0,0,22,10,15,0,0,0,9.8
2014,REG,8,Harry Douglas,WR,8,ATL,DET,5,3,60,0,0,16,8,14,0,0,0,7.2
2014,REG,9,Roddy White,WR,6,ATL,CHI,6,3,50,0,0,23,7,13,0,0,0,7
2014,REG,10,Devin Hester,WR,7,ATL,BAL,5,3,60,0,0,20,6,9,0,0,0,5.8
2014,REG,11,Devin Hester,WR,6,ATL,CHI,1,1,100,0,0,23,23,23,0,0,0,3.3
2014,REG,12,Eric Weems,WR,6,ATL,CHI,1,1,100,0,0,14,14,14,0,0,0,2.4
2014,REG,13,Harry Douglas,WR,10,ATL,TB,2,0,0,0,0,0,0,0,0,0,0,2
2014,REG,14,Devin Hester,WR,10,ATL,TB,4,1,25,0,0,5,1,5,1,0,0,1.5
2014,REG,15,Eric Weems,WR,7,ATL,BAL,1,1,100,0,0,2,2,2,0,0,0,1.2
2014,REG,16,Freddie Martino,WR,7,ATL,BAL,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,17,Devin Hester,WR,8,ATL,DET,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,18,Eric Weems,WR,8,ATL,DET,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,19,Eric Weems,WR,10,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Steve Smith,WR,6,BAL,TB,6,5,83,0,0,56,18,22,0,0,0,25
2014,REG,2,Torrey Smith,WR,6,BAL,TB,5,4,80,0,0,18,10,13,0,0,0,21.1
2014,REG,3,Torrey Smith,WR,10,BAL,TEN,8,5,63,0,0,32,9,15,0,0,0,18.5
2014,REG,4,Torrey Smith,WR,7,BAL,ATL,5,3,60,0,0,39,16,27,0,0,0,17.1
2014,REG,5,Torrey Smith,WR,9,BAL,PIT,7,4,57,0,0,35,9,16,0,0,0,16.3
2014,REG,6,Michael Campanaro,WR,6,BAL,TB,2,2,100,0,0,19,14,14,0,0,0,10.8
2014,REG,7,Kamar Aiken,WR,6,BAL,TB,3,2,67,0,0,17,7,10,0,0,0,10
2014,REG,8,Steve Smith,WR,7,BAL,ATL,5,3,60,0,0,49,13,22,0,0,0,9.7
2014,REG,9,Steve Smith,WR,9,BAL,PIT,8,5,63,0,0,12,5,7,0,0,0,8.6
2014,REG,10,Michael Campanaro,WR,8,BAL,CIN,3,3,100,0,0,19,13,13,0,0,0,7
2014,REG,11,Steve Smith,WR,8,BAL,CIN,9,3,33,0,0,15,4,12,0,0,0,6.5
2014,REG,12,Jacoby Jones,WR,9,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,6
2014,REG,13,Marlon Brown,WR,9,BAL,PIT,3,3,100,0,0,18,9,9,0,0,0,5.7
2014,REG,14,Steve Smith,WR,10,BAL,TEN,7,3,43,0,0,12,2,6,0,0,0,4.7
2014,REG,15,Marlon Brown,WR,10,BAL,TEN,2,2,100,0,0,11,9,9,0,0,0,3.8
2014,REG,16,Kamar Aiken,WR,8,BAL,CIN,6,2,33,0,0,8,3,8,0,0,0,3.5
2014,REG,17,Kamar Aiken,WR,7,BAL,ATL,1,1,100,0,0,18,18,18,0,0,0,2.8
2014,REG,18,Michael Campanaro,WR,7,BAL,ATL,1,1,100,0,0,17,17,17,0,0,0,2.7
2014,REG,19,Kamar Aiken,WR,10,BAL,TEN,1,1,100,0,0,13,13,13,0,0,0,2.3
2014,REG,20,Kamar Aiken,WR,9,BAL,PIT,1,1,100,0,0,12,12,12,0,0,0,2.2
2014,REG,21,Marlon Brown,WR,8,BAL,CIN,1,1,100,0,0,2,2,2,0,0,0,1.2
2014,REG,22,Jacoby Jones,WR,6,BAL,TB,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Jacoby Jones,WR,8,BAL,CIN,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Torrey Smith,WR,8,BAL,CIN,2,0,0,0,0,0,0,0,0,0,0,0
2014,REG,25,Jacoby Jones,WR,10,BAL,TEN,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,26,Jacoby Jones,WR,7,BAL,ATL,0,0,0,0,0,0,0,0,0,1,1,-1
2014,REG,1,Sammy Watkins,WR,7,BUF,MIN,14,9,64,0,0,26,9,14,0,0,0,36.2
2014,REG,2,Sammy Watkins,WR,8,BUF,NYJ,6,3,50,0,0,84,26,52,0,0,0,27.7
2014,REG,3,Robert Woods,WR,6,BUF,NE,10,7,70,0,0,35,8,11,0,0,0,22.8
2014,REG,4,Chris Hogan,WR,6,BUF,NE,6,5,83,0,0,24,12,14,0,0,0,18.2
2014,REG,5,Chris Hogan,WR,10,BUF,KC,7,5,71,0,0,25,8,11,0,1,1,15.7
2014,REG,6,Robert Woods,WR,8,BUF,NYJ,3,3,100,0,0,25,17,17,0,0,0,14
2014,REG,7,Robert Woods,WR,10,BUF,KC,8,6,75,0,0,20,7,9,0,0,0,11.2
2014,REG,8,Chris Hogan,WR,7,BUF,MIN,6,5,83,0,0,28,11,13,0,1,1,10.3
2014,REG,9,Sammy Watkins,WR,10,BUF,KC,10,4,40,0,0,8,3,7,0,0,0,6.7
2014,REG,10,Sammy Watkins,WR,6,BUF,NE,3,2,67,0,0,20,9,14,0,0,0,4.7
2014,REG,11,Robert Woods,WR,7,BUF,MIN,5,4,80,0,0,7,2,3,0,1,1,4
2014,REG,12,Chris Hogan,WR,8,BUF,NYJ,1,1,100,0,0,14,14,14,0,0,0,2.4
2014,REG,13,Marquise Goodwin,WR,6,BUF,NE,3,0,0,0,0,0,0,0,0,0,0,0
2014,REG,14,Mike Williams,WR,7,BUF,MIN,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,15,Mike Williams,WR,8,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,16,Marquise Goodwin,WR,10,BUF,KC,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Kelvin Benjamin,WR,10,CAR,PHI,7,3,43,0,0,40,10,23,0,0,0,22
2014,REG,2,Kelvin Benjamin,WR,6,CAR,CIN,8,7,88,0,0,13,6,7,0,0,0,17.9
2014,REG,3,Kelvin Benjamin,WR,7,CAR,GB,6,3,50,0,0,32,10,20,0,0,0,15.1
2014,REG,4,Kelvin Benjamin,WR,8,CAR,SEA,7,4,57,0,0,51,13,24,0,0,0,13.4
2014,REG,5,Brenton Bersin,WR,7,CAR,GB,5,3,60,0,0,11,4,7,0,0,0,11.1
2014,REG,6,Jerricho Cotchery,WR,6,CAR,CIN,10,4,40,0,0,26,6,15,0,0,0,9.8
2014,REG,7,Jason Avant,WR,6,CAR,CIN,7,5,71,0,0,17,7,9,0,0,0,9.7
2014,REG,8,Jerricho Cotchery,WR,9,CAR,NO,5,2,40,0,0,47,12,30,0,0,0,7.9
2014,REG,9,Jerricho Cotchery,WR,8,CAR,SEA,5,3,60,0,0,13,7,11,0,0,0,6.3
2014,REG,10,Jerricho Cotchery,WR,7,CAR,GB,8,3,38,0,0,9,3,7,0,0,0,5.1
2014,REG,11,Brenton Bersin,WR,10,CAR,PHI,3,2,67,0,0,14,8,12,0,0,0,4.4
2014,REG,12,Kelvin Benjamin,WR,9,CAR,NO,10,2,20,0,0,12,2,9,0,0,0,3.8
2014,REG,13,Jerricho Cotchery,WR,10,CAR,PHI,7,2,29,0,0,9,2,8,0,0,0,3.5
2014,REG,14,Brenton Bersin,WR,6,CAR,CIN,3,2,67,0,0,10,4,7,0,0,0,3.3
2014,REG,15,Jason Avant,WR,7,CAR,GB,5,2,40,0,0,5,1,3,0,0,0,2.6
2014,REG,16,Corey Brown,WR,6,CAR,CIN,1,1,100,0,0,8,8,8,0,0,0,1.8
2014,REG,17,Jason Avant,WR,9,CAR,NO,4,1,25,0,0,8,2,8,0,0,0,1.8
2014,REG,18,Jason Avant,WR,10,CAR,PHI,2,1,50,0,0,8,4,8,0,0,0,1.8
2014,REG,19,Jason Avant,WR,8,CAR,SEA,1,0,0,1,0,0,0,0,1,0,0,0.1
2014,REG,20,Corey Brown,WR,7,CAR,GB,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,21,Brenton Bersin,WR,8,CAR,SEA,0,0,0,0,0,0,0,0,0,1,0,0
2014,REG,22,Brenton Bersin,WR,9,CAR,NO,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Brandon Marshall,WR,10,CHI,GB,10,8,80,0,0,45,11,14,0,0,0,28.2
2014,REG,2,Alshon Jeffery,WR,6,CHI,ATL,7,5,71,0,0,74,19,27,2,0,0,21.6
2014,REG,3,Brandon Marshall,WR,6,CHI,ATL,9,6,67,0,0,47,13,19,0,0,0,20.3
2014,REG,4,Alshon Jeffery,WR,8,CHI,NE,8,5,63,0,0,22,7,12,0,0,0,16.9
2014,REG,5,Alshon Jeffery,WR,10,CHI,GB,12,6,50,8,0,22,5,11,1,0,0,13.1
2014,REG,6,Brandon Marshall,WR,7,CHI,MIA,10,6,60,0,0,15,5,8,0,0,0,10.8
2014,REG,7,Josh Morgan,WR,6,CHI,ATL,1,1,100,0,0,3,3,3,0,0,0,7.3
2014,REG,8,Brandon Marshall,WR,8,CHI,NE,10,3,30,0,0,17,4,12,0,0,0,6.5
2014,REG,9,Chris Williams,WR,10,CHI,GB,0,0,0,-8,0,0,0,0,1,0,0,5.2
2014,REG,10,Alshon Jeffery,WR,7,CHI,MIA,7,2,29,0,0,5,1,5,0,0,0,2.9
2014,REG,11,Josh Morgan,WR,10,CHI,GB,2,1,50,0,0,11,6,11,0,0,0,2.1
2014,REG,12,Santonio Holmes,WR,10,CHI,GB,1,1,100,0,0,11,11,11,0,0,0,2.1
2014,REG,13,Chris Williams,WR,6,CHI,ATL,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,14,Santonio Holmes,WR,6,CHI,ATL,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,15,Chris Williams,WR,7,CHI,MIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,16,Josh Morgan,WR,7,CHI,MIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,17,Santonio Holmes,WR,7,CHI,MIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,18,Chris Williams,WR,8,CHI,NE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,19,Santonio Holmes,WR,8,CHI,NE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,20,Josh Morgan,WR,8,CHI,NE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Mohamed Sanu,WR,6,CIN,CAR,14,10,71,0,0,34,9,12,0,0,0,31
2014,REG,2,Mohamed Sanu,WR,8,CIN,BAL,9,5,56,27,0,53,14,25,2,0,0,23.2
2014,REG,3,Mohamed Sanu,WR,9,CIN,JAX,8,4,50,9,0,36,12,24,1,0,0,20.4
2014,REG,4,Brandon Tate,WR,6,CIN,CAR,5,4,80,9,0,16,8,10,1,0,0,14.7
2014,REG,5,AJ Green,WR,9,CIN,JAX,6,3,50,-3,0,18,7,15,1,1,0,13.1
2014,REG,6,Mohamed Sanu,WR,7,CIN,IND,9,3,33,0,0,32,6,18,0,0,0,8.4
2014,REG,7,Dane Sanzenbacher,WR,6,CIN,CAR,5,4,80,0,0,15,8,10,0,0,0,8
2014,REG,8,Greg Little,WR,8,CIN,BAL,5,3,60,0,0,21,8,14,0,0,0,7.2
2014,REG,9,AJ Green,WR,10,CIN,CLE,10,3,30,0,0,11,2,8,0,0,0,5.3
2014,REG,10,Brandon Tate,WR,8,CIN,BAL,2,2,100,0,0,17,15,15,0,0,0,5
2014,REG,11,Mohamed Sanu,WR,10,CIN,CLE,7,2,29,0,0,18,3,10,0,0,0,4
2014,REG,12,James Wright,WR,6,CIN,CAR,1,1,100,0,0,24,24,24,0,0,0,3.4
2014,REG,13,Greg Little,WR,7,CIN,IND,2,1,50,0,0,13,7,13,0,0,0,2.3
2014,REG,14,Brandon Tate,WR,9,CIN,JAX,1,1,100,0,0,10,10,10,0,0,0,2
2014,REG,15,Greg Little,WR,10,CIN,CLE,4,1,25,0,0,8,2,8,0,0,0,1.8
2014,REG,16,Brandon Tate,WR,7,CIN,IND,2,1,50,0,0,7,4,7,0,0,0,1.7
2014,REG,17,James Wright,WR,10,CIN,CLE,2,0,0,13,0,0,0,0,1,0,0,1.3
2014,REG,18,James Wright,WR,9,CIN,JAX,0,0,0,11,0,0,0,0,1,0,0,1.1
2014,REG,19,James Wright,WR,7,CIN,IND,2,0,0,0,0,0,0,0,0,0,0,0
2014,REG,20,Dane Sanzenbacher,WR,7,CIN,IND,2,0,0,0,0,0,0,0,0,0,0,0
2014,REG,21,James Wright,WR,8,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,22,Dane Sanzenbacher,WR,8,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Greg Little,WR,9,CIN,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Brandon Tate,WR,10,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Andrew Hawkins,WR,8,CLE,OAK,9,7,78,0,0,32,10,13,0,0,0,21.8
2014,REG,2,Andrew Hawkins,WR,7,CLE,JAX,9,5,56,8,0,65,12,22,1,0,0,20
2014,REG,3,Taylor Gabriel,WR,9,CLE,TB,6,5,83,0,0,34,15,17,0,0,0,19.7
2014,REG,4,Miles Austin,WR,10,CLE,CIN,6,5,83,0,0,16,8,10,0,0,0,9.8
2014,REG,5,Miles Austin,WR,9,CLE,TB,5,3,60,0,0,25,11,18,0,0,0,8.4
2014,REG,6,Miles Austin,WR,7,CLE,JAX,8,3,38,0,0,22,7,18,0,0,0,8.3
2014,REG,7,Taylor Gabriel,WR,8,CLE,OAK,3,2,67,0,0,48,20,30,0,0,0,8
2014,REG,8,Travis Benjamin,WR,10,CLE,CIN,5,3,60,0,0,22,9,15,0,0,0,7.6
2014,REG,9,Travis Benjamin,WR,9,CLE,TB,4,2,50,0,0,31,13,26,0,0,0,7.2
2014,REG,10,Taylor Gabriel,WR,7,CLE,JAX,7,3,43,0,0,16,6,13,0,0,0,6.9
2014,REG,11,Andrew Hawkins,WR,9,CLE,TB,8,3,38,0,0,20,4,11,0,0,0,6.4
2014,REG,12,Taylor Gabriel,WR,10,CLE,CIN,5,3,60,0,0,18,6,10,0,0,0,6.1
2014,REG,13,Miles Austin,WR,8,CLE,OAK,2,2,100,0,0,22,17,17,0,0,0,5.4
2014,REG,14,Miles Austin,WR,6,CLE,PIT,3,2,67,0,0,17,10,15,0,0,0,4.9
2014,REG,15,Travis Benjamin,WR,6,CLE,PIT,1,1,100,3,0,31,31,31,1,0,0,4.4
2014,REG,16,Taylor Gabriel,WR,6,CLE,PIT,4,1,25,0,0,24,6,24,0,0,0,3.4
2014,REG,17,Andrew Hawkins,WR,6,CLE,PIT,2,0,0,0,0,0,0,0,0,0,0,0
2014,REG,18,Marlon Moore,WR,6,CLE,PIT,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,19,Travis Benjamin,WR,7,CLE,JAX,4,0,0,0,0,0,0,0,0,0,0,0
2014,REG,20,Marlon Moore,WR,7,CLE,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,21,Travis Benjamin,WR,8,CLE,OAK,2,0,0,0,0,0,0,0,0,1,0,0
2014,REG,22,Marlon Moore,WR,8,CLE,OAK,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Marlon Moore,WR,9,CLE,TB,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Marlon Moore,WR,10,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,25,Rodney Smith,WR,10,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Dez Bryant,WR,10,DAL,JAX,8,6,75,0,0,68,20,26,0,0,0,36.8
2014,REG,2,Dez Bryant,WR,7,DAL,NYG,12,9,75,0,0,44,13,17,0,0,0,27.1
2014,REG,3,Terrance Williams,WR,8,DAL,WAS,7,6,86,0,0,18,10,12,0,0,0,12.9
2014,REG,4,Dez Bryant,WR,8,DAL,WAS,7,3,43,0,0,20,4,10,0,0,0,12
2014,REG,5,Dez Bryant,WR,6,DAL,SEA,10,4,40,0,0,23,6,16,0,0,0,10.3
2014,REG,6,Dez Bryant,WR,9,DAL,ARI,10,2,20,0,0,12,2,8,0,0,0,9.5
2014,REG,7,Terrance Williams,WR,6,DAL,SEA,2,2,100,0,0,47,35,35,0,0,0,9
2014,REG,8,Terrance Williams,WR,7,DAL,NYG,3,1,33,0,0,18,6,18,0,0,0,8.8
2014,REG,9,Terrance Williams,WR,9,DAL,ARI,7,2,29,0,0,11,3,10,0,0,0,3.9
2014,REG,10,Dwayne Harris,WR,9,DAL,ARI,1,1,100,0,0,12,12,12,0,0,0,2.2
2014,REG,11,Cole Beasley,WR,9,DAL,ARI,2,1,50,0,0,12,6,12,0,0,0,2.2
2014,REG,12,Cole Beasley,WR,6,DAL,SEA,2,1,50,0,0,11,6,11,0,0,0,2.1
2014,REG,13,Cole Beasley,WR,8,DAL,WAS,2,1,50,0,0,11,6,11,0,0,0,2.1
2014,REG,14,Cole Beasley,WR,10,DAL,JAX,1,1,100,0,0,11,11,11,0,1,1,1.1
2014,REG,15,Devin Street,WR,6,DAL,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,16,Dwayne Harris,WR,7,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,17,Cole Beasley,WR,7,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,18,Devin Street,WR,7,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,19,Devin Street,WR,8,DAL,WAS,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,20,Dwayne Harris,WR,8,DAL,WAS,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,21,Devin Street,WR,9,DAL,ARI,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,22,Terrance Williams,WR,10,DAL,JAX,2,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Devin Street,WR,10,DAL,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Dwayne Harris,WR,10,DAL,JAX,0,0,0,-2,0,0,0,0,1,0,0,-0.2
2014,REG,25,Dwayne Harris,WR,6,DAL,SEA,0,0,0,0,0,0,0,0,0,1,1,-1
2014,REG,1,Emmanuel Sanders,WR,8,DEN,LAC,9,9,100,6,0,38,13,13,1,1,0,42.6
2014,REG,2,Demaryius Thomas,WR,7,DEN,SF,9,8,89,0,0,49,19,21,0,0,0,40.1
2014,REG,3,Demaryius Thomas,WR,6,DEN,NYJ,12,10,83,0,0,54,10,12,0,0,0,31.4
2014,REG,4,Emmanuel Sanders,WR,9,DEN,NE,16,10,63,0,0,28,9,15,0,0,0,28.1
2014,REG,5,Demaryius Thomas,WR,10,DEN,OAK,14,11,79,0,0,21,8,10,0,0,0,24.8
2014,REG,6,Emmanuel Sanders,WR,10,DEN,OAK,8,5,63,5,0,32,8,13,1,0,0,24.2
2014,REG,7,Demaryius Thomas,WR,9,DEN,NE,11,7,64,0,0,41,12,18,0,0,0,22.7
2014,REG,8,Demaryius Thomas,WR,8,DEN,LAC,12,8,67,0,0,23,9,13,0,0,0,21.5
2014,REG,9,Wes Welker,WR,7,DEN,SF,3,3,100,0,0,39,17,17,0,0,0,14
2014,REG,10,Emmanuel Sanders,WR,7,DEN,SF,3,3,100,0,0,20,14,14,0,0,0,13.1
2014,REG,11,Emmanuel Sanders,WR,6,DEN,NYJ,6,3,50,0,0,20,6,13,0,0,0,6.8
2014,REG,12,Wes Welker,WR,10,DEN,OAK,5,4,80,0,0,13,5,6,0,0,0,6.4
2014,REG,13,Wes Welker,WR,9,DEN,NE,8,3,38,0,0,14,4,10,0,0,0,6.1
2014,REG,14,Wes Welker,WR,8,DEN,LAC,2,2,100,0,0,5,3,3,0,0,0,2.5
2014,REG,15,Cody Latimer,WR,10,DEN,OAK,1,1,100,0,0,9,9,9,0,0,0,1.9
2014,REG,16,Wes Welker,WR,6,DEN,NYJ,1,1,100,0,0,8,8,8,0,0,0,1.8
2014,REG,17,Andre Caldwell,WR,6,DEN,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,18,Isaiah Burse,WR,6,DEN,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,19,Isaiah Burse,WR,7,DEN,SF,1,0,0,0,0,0,0,0,0,1,0,0
2014,REG,20,Andre Caldwell,WR,7,DEN,SF,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,21,Isaiah Burse,WR,8,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,22,Andre Caldwell,WR,8,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,23,Cody Latimer,WR,8,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,24,Andre Caldwell,WR,9,DEN,NE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,25,Cody Latimer,WR,9,DEN,NE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,26,Isaiah Burse,WR,9,DEN,NE,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,27,Andre Caldwell,WR,10,DEN,OAK,1,0,0,0,0,0,0,0,0,0,0,0
2014,REG,28,Isaiah Burse,WR,10,DEN,OAK,0,0,0,0,0,0,0,0,0,0,0,0
2014,REG,1,Golden Tate,WR,7,DET,NO,13,10,77,0,0,73,12,15,0,0,0,34.4
2014,REG,2,Golden Tate,WR,8,DET,ATL,15,7,47,0,0,59,10,22,0,0,0,31.1
2014,REG,3,Calvin Johnson,WR,10,DET,MIA,15,7,47,0,0,49,8,16,0,0,0,27.3
2014,REG,4,Golden Tate,WR,10,DET,MIA,13,11,85,0,0,28,8,10,0,0,0,24.9
2014,REG,5,Corey Fuller,WR,7,DET,NO,5,3,60,0,0,21,9,15,0,0,0,13.4
2014,REG,6,Golden Tate,WR,6,DET,MIN,12,7,58,0,0,15,4,6,0,0,0,11.4
2014,REG,7,Corey Fuller,WR,8,DET,ATL,6,3,50,0,0,16,7,14,0,0,0,7.3
2014,REG,8,Jeremy Ross,WR,7,DET,NO,4,3,75,0,0,26,8,11,0,0,0,6.2
2014,REG,9,Jeremy Ross,WR,8,DET,ATL,3,3,100,0,0,15,10,10,0,1,0,6.1
